scores,avg_score,types,date,room,useful,comments
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,标准间,0,非常好，很满意！到店后免费升级行政房，设施虽然有点旧但很上档次，干净整洁住的很舒心。地段也很棒，到机场火车站便利。下次再来大连还会考虑继续入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准间,0,挺不错，楼下自助餐还不错。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2016年12月入住,豪华标准间,0,便宜 方便 快速
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年01月入住,标准间,0,一般般的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年07月入住,标准间,0,性价比超高，地理位置好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,悦享水床房,0,干净，舒适，服务态度很好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年05月入住,豪华标准间,0,哈哈哈还好还好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2016年09月入住,豪华标准间,0,头一次出差住这里，感觉还可以、交通位置都比较方便，周围也够繁华，不错，下次还会入住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年10月入住,标准间,0,还好吧，挺舒适的！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年12月入住,标准间,,房间免费升级了，服务态度特别好，还给赠送了水果，特别感谢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,商务间,0,干净舒适服务态度好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,悦享水床房,0,干净，服务好
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2017年09月入住,标准间,0,设施有点老了，还行
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2016年10月入住,标准间,0,干净舒适，非常满意，强烈推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年07月入住,标准间,,干净卫生，服务热心，酒店性价比超高，周边配套设施齐全，出门有个淮阳楼，大肉包子非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,商务间,0,周边简直是酒店一条街，好多酒店，门口正对面是一个大的水果超市，饭店也沿街都是，购物吃饭都很方便，价格也便宜
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,商务间,0,干净，舒适，服务态度好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,标准间,0,干净整洁，服务态度好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,0,这个酒店设施不错，环境位置都好。免费给升级了房间，传说中的福利终于升级了房间，满意，干净清爽
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,,环境优雅，品味高尚，真的是以后差旅的好选择，我会继续选择你们，一如既往地支持你们，希望以后会更好！！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,标准间,0,酒店不错，装修稍稍显老旧。总体不错！
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2016年10月入住,标准间,0,前台服务很好 酒店环境不错，在黄海西路上有很多家饭店 都不错 周围环境也好 推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准间,0,很不错，性价比高，值得推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年03月入住,豪华标准间,0,酒店干净整洁，早餐不错，性价比很高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,豪华标准间,0,多次入住，环境好，设施齐全，服务态度好。下次再入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,悦享水床房,0,还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,0,很不错的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,悦享水床房,0,每次去大连的首选下榻之处
"位置:5.0,设施:4.0,服务:5.0,卫生:3.0",4.3,商务出差,2017年08月入住,标准间,0,酒店设施有点老旧…
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,标准间,0,不错！就是房间有点装修的味道，还可以
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年12月入住,标准间,0,服务好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,标准间,0,周边很便利，酒店舒适.\n
"位置:2.0,设施:3.0,服务:3.0,卫生:2.0",2.5,朋友出游,2017年10月入住,标准间,0,酒店\n太一般了，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准间,0,服务热情，环境干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,标准间,0,还不错，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,商务间,0,干净整洁挺好
"位置:4.0,设施:3.0,服务:5.0,卫生:4.0",4,朋友出游,2017年10月入住,豪华标准间,0,环境干净整洁
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年10月入住,标准间,0,服务特别好，酒店也很干净，天天会有人过来打扫，非常不错，下次还会来！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2016年07月入住,标准间,,酒店设施齐全，干净整洁，服务态度好，周边环境好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,行政商务间,0,酒店不错，性价比高。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年05月入住,标准间,0,服务态度好，入住比较舒适
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年01月入住,标准间,,第一次带孩子入住，环境非常好，下次还会继续入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年10月入住,标准间,0,为第二天坐船去烟台选的酒店，性价比很高，酒店附近吃东西也很方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年08月入住,标准间,0,价格便宜 房间干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年03月入住,标准间,0,房间干净整洁，服务不错，位置方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,悦享水床房,0,干净，舒适，服务好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,悦享水床房,0,干净，服务态度好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,豪华标准间,0,前台服务很好，附近饭店多，非常不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,豪华标准间,0,不错很不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,豪华标准间,0,挺好的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年10月入住,行政商务间,0,很好，比较满意
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年05月入住,悦享水床房,0,基本都还不错啦，商务出差也不会提什么特别高的要求，设施基本齐全，周边配套房间卫生情况尚可，有早餐就行。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年08月入住,标准间,0,酒店干净卫生，共计住了3天，就是房间被子有点潮，其它的都挺好的，值得推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2017年05月入住,标准间,0,开发区值得推荐的酒店
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,情侣出游,2017年10月入住,标准间,0,位置较为尴尬
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,标准间,0,酒店很干净 很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准间,0,酒店性价比很高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准间,0,总体来说还不错
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,情侣出游,2017年04月入住,标准间,0,每次到大连都来这家酒店
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2017年05月入住,标准间,0,酒店比较干净，设施齐全。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,标准间,0,还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年09月入住,标准间,0,非常不错的酒店，环境好，设备齐全，重点是住的舒服，交通便利
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年11月入住,标准间,0,酒店环境不错，交通也很方便，也很有档次，总之来说挺不错的。
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2016年07月入住,豪华标准间,,房间面积较小，走廊也有点压抑感。但房内设施，卫生都不错。特别是服务态度很好！点赞👍
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,独自旅行,2017年07月入住,标准间,0,房子一点都不隔音，
"位置:4.0,设施:4.0,服务:3.0,卫生:5.0",4,商务出差,2017年07月入住,标准间,0,早餐不错，停车不方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,标准间,0,还不错 性价比可以
"位置:4.0,设施:3.0,服务:3.0,卫生:3.0",3.3,商务出差,2016年10月入住,标准间,0,位置不错，设施一般，                       服务态度也一般！房间有点陈旧，凑合吧
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年01月入住,标准间,0,四星级酒店，整个环境很好，早餐环境很优越
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,0,服务很好的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,标准间,0,非常好的入住体验
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年07月入住,豪华标准间,0,这个温泉酒店真的是不虚此行，酒店房间，温泉，周边环境，餐饮，消费价格，全部物超所值
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年07月入住,标准间,,酒店地理位置在开发区中心，房间面积挺大，住着挺舒适。早餐也不错。性价比好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,豪华标准间,0,非常好 还会再来 来着去开会的 特别舒心非常好 还会再来 来着去开会的 特别舒心非常好 还会再来 来着去开会的 特别舒心
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年05月入住,标准间,0,卫生不错，设施略显陈旧
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,标准间,0,早餐东西少了点，其他的都很好
"位置:4.0,设施:2.0,服务:3.0,卫生:4.0",3.3,商务出差,2018年06月入住,标准间,0,东西陈旧，服务一般
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,家庭亲子,2017年08月入住,行政商务间,0,酒店房间比较小
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年07月入住,行政商务间,0,不错 很干净。满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年11月入住,标准间,0,酒店入住非常愉快 服务周到 软硬设施都不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,标准间,0,房间有点老，位置不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年04月入住,标准间,0,吃饭方便，酒店环境挺好
"位置:4.0,设施:3.0,服务:4.0,卫生:3.0",3.5,朋友出游,2017年09月入住,标准间,0,比较旧的宾馆
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年11月入住,标准间,,经常入住该酒店，酒店是四星级，经常推出特价房，周边吃饭的地方比较多，日本料理特别多，早餐50，酒店对面就是永和豆浆，吃早餐也方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,标准间,0,位置很不错.周边吃的也比较多.对面就是别墅区
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,商务出差,2017年06月入住,标准间,0,还可以，地理位置好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年07月入住,标准间,0,各方面都很不错
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年04月入住,行政商务间,0,酒店床还可以，早餐一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年08月入住,豪华套房,0,不锚干净好漂亮的
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2017年08月入住,标准间,0,还是比较满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,标准间,0,很好(✪▽✪)
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2017年12月入住,标准间,0,出行便利 
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年07月入住,标准间,,非常不错~属于开发区比较好的位置~下次还住~停车场也比较大，离滨海路非常近~~非常不错~属于开发区比较好的位置
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年02月入住,豪华标准间,0,不知道怎么样，帮出差的人定的。不知道怎么样，帮出差的人定的。不知道怎么样，帮出差的人定的。不知道怎么样，帮出差的人定的。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年02月入住,标准间,0,服务到位，酒店地理位置也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年03月入住,标准间,0,整体装修不错，房间挺宽敞的，卫生也很干净，相比某些四星酒店还能看到小强的房间好太多了，价格也不贵，总体来说推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年11月入住,商务间,0,好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,悦享水床房,0,每次到大连的首选，自助晚餐不错，海鲜和烧烤吸引着我
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,家庭亲子,2017年10月入住,豪华标准间,0,总体还可以。
"位置:4.0,设施:3.0,服务:3.0,卫生:5.0",3.8,朋友出游,2017年10月入住,标准间,0,早餐怎么样
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年10月入住,标准间,0,挺好的 方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2017年08月入住,豪华标准间,0,酒店位置较好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,其它,2017年08月入住,豪华标准间,0,周围环境一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准间,0,酒店挺不错的！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年07月入住,豪华标准间,0,老酒店，还可以了。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年03月入住,标准间,0,总体不错，设施略显老代
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准间,0,房间设施有些老旧，早餐不错，酒店工作人员很热情，下次还会考虑入住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,0,多次入住该酒店，酒店条件还可以，四星酒店，特价房300元，不含早餐，但用携程优惠券100元 ，还是比较合算的，早餐50元，晚餐有自助餐，巴西烤肉也不错，访客88元一位，外来人员98元。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,标准间,0,好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！好！！！！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年11月入住,悦享水床房,,好好好好好
"位置:3.0,设施:3.0,服务:3.0,卫生:1.0",2.5,商务出差,2017年11月入住,悦享水床房,0,很不卫生
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2016年10月入住,标准间,0,经常入住的酒店，酒店是四星酒店，条件不错，价格合理，晚餐有巴西考肉，早餐50元，如果嫌贵可以到酒店对面吃永和豆浆。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年10月入住,标准间,0,本次住宿环境不错，室内很干净，服务很好～早餐也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年09月入住,标准间,0,性价比最高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,豪华标准间,0,还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年08月入住,行政商务间,0,条件都比较好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,,态度很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年11月入住,标准间,0,开发区较好的酒店，停车餐饮都很方便。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年12月入住,标准间,0,有窗户，不闷，而且定时清理，还不错呢
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,商务出差,2016年07月入住,标准间,0,性价比比较高的一家酒店，服务很热情，周边配套齐全，值得推荐。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2016年08月入住,标准间,,酒店条件不错，住的是特价房318，服务热情，装修稍微老了一些，地毯该更新了，早餐50元，样式很多，吃饭方便，对面就是永和豆浆，晚餐还有自助巴西考肉，88元。不错，推荐入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,0,四星酒店，装修有点旧，主要是地毯有点不干净，看上去不太卫生，但还可以接受，酒店服务热情，比较耐心听你说事，酒店服务人员都比较客气，不错，推荐入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,悦享水床房,0,非常的满意
"位置:5.0,设施:5.0,服务:4.0,卫生:4.0",4.5,商务出差,2017年09月入住,标准间,0,服务比较慢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,标准间,0,不错，健身房健身了
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年01月入住,豪华标准间,0,房间小，设备太老。不配四级标准
"位置:1.0,设施:2.0,服务:2.0,卫生:2.0",1.8,独自旅行,2017年11月入住,标准间,0,较为满意！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,标准间,0,服务周到，餐饮美味。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,标准间,0,酒店很不错，还给免费升级！
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,商务出差,2016年08月入住,标准间,0,酒店附近是开发区比较繁华的区域，酒店也很集中，价格适中，不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2016年12月入住,豪华标准间,0,很好 交通便利 服务良好 还会再来
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,标准间,0,哈哈哈哈哈哈哈不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年01月入住,标准间,0,环境优美，住着舒心，服务周到！
"位置:2.0,设施:2.0,服务:2.0,卫生:2.0",2,商务出差,2017年08月入住,标准间,0,房间很简陋
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年08月入住,标准间,0,还行，可以住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年03月入住,豪华标准间,0,总体都不错，干净且安静！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,豪华标准间,0,还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,豪华标准间,0,酒店性价比不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年02月入住,标准间,0,每次去经开区就是住这里
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,商务间,0,早餐还可以！！！！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,商务间,0,早餐还可以！！！！！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年08月入住,豪华标准间,0,交通方便便利
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2017年05月入住,悦享水床房,,不知道，不是我住的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2016年07月入住,标准间,0,环境很不错，前台服务非常好，设施很齐全，价格比较合理
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准间,0,房间很干净.早餐很不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2016年09月入住,标准间,0,这个价格不错，条件也不错。自己住感受吧。无需多言。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准间,0,不错的酒店
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2017年08月入住,标准间,0,整体还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准间,0,店员服务很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准间,0,性价比不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2016年08月入住,标准间,0,酒店环境不错 就是周围没什么东西 地理位置不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,豪华标准间,0,挺好的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,标准间,0,非常好
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2016年12月入住,标准间,0,感觉没啥说的了，本来再次入住会感觉更加亲切，但一切都错了，市场经济，只有钱才能解决一切，其他都是骗人的谎话，世上真是没有天上掉馅饼的好事。下次还住吗？？？？？？
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,商务间,0,适合商务旅行的酒店
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2016年08月入住,标准间,0,多次入住的酒店，酒店是四星酒店，服务态度好，在携程是闪住，价格合理，不含早餐300，用优惠券省100元，超值！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,0,服务态度很好，前台工作人员很友善，早餐也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,豪华标准间,0,非常值得一住的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年07月入住,标准间,,酒店很干净，舒适型很好，周边购物方便，交通方便，物超所值。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华标准间,0,不错 出差呀
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2017年09月入住,标准间,0,酒店还是可以的，地理位置很好，便利，可以加床
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年06月入住,标准间,0,不错，交通便利
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,标准间,0,好好好好好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年03月入住,豪华标准间,0,总体
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,豪华套房,0,环境还不错
"位置:3.0,设施:1.0,服务:3.0,卫生:3.0",2.5,商务出差,2017年07月入住,标准间,0,装修太旧了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,标准间,0,酒店环境挺好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2016年11月入住,标准间,0,环境舒服，干净，交通便利，地段好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,标准间,0,还行
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,其它,2017年03月入住,豪华标准间,0,总体不错，值得推荐
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年03月入住,标准间,0,酒店地理位置不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准间,0,酒店卫生很好，环境很好，设施很好，服务也很好，尤其早餐品质提升很多，很棒！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,悦享水床房,0,干净，服务好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年07月入住,标准间,0,不错的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年11月入住,标准间,0,房间各方面都很不错，下次还来
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,商务出差,2017年03月入住,标准间,0,性价比很高的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年09月入住,商务间,0,房间不错，位置稍微偏了一点影响不大
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,朋友出游,2018年07月入住,豪华标准间,0,干净，服务好。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年07月入住,豪华标准间,0,干净，服务好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年01月入住,标准间,0,各方面都不错 床很舒服
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,0,自助餐不错 海鲜很新鲜 房间很干净 物超所值
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2016年07月入住,标准间,0,第二次入住该酒店，条件不错，装修有点旧，但还算干净，出行方便，对面是永和豆浆，吃饭方便，酒店早餐50元，服务热情。
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,商务出差,2016年07月入住,标准间,0,第二次入住该酒店，条件不错，装修有点旧，但还可以接受，房间干净整洁，比较宽敞，特价房，早餐50元一位，可返现。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年10月入住,标准间,0,非常满意的入住经历，给免费升级。。。。。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年12月入住,标准间,0,酒店只能说过得去，还行吧！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年07月入住,豪华标准间,0,酒店位置很方便，服务热情，下次来还会入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准间,0,很好的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,0,特别好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年05月入住,豪华标准间,0,干净卫生，不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年09月入住,商务间,0,服务热情环境优雅，下次还会入住。
"位置:4.0,设施:3.0,服务:5.0,卫生:4.0",4,商务出差,2016年08月入住,标准间,0,老酒店了，设施较旧，服务很好，有求必应。
