scores,avg_score,types,date,room,useful,comments
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,高级大床房,0,完美无可挑剔。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,豪华双床房,0,国庆期间，人比较多。还有婚宴。说明酒店人气比较高。人多但是服务水平不降。酒店位置好，到机场到景点、商场都方便。周边环境也好。感觉大连很干净，城市规划的也好，商场也不错，也不堵车，第一次来很有好感。酒店早餐排队，丰富，想吃的都有，松饼不错，很受欢迎。香宫的饭也不错。20层的许丽君保洁阿姨非常好，服务态度很nice，非常感谢。这次行程很满意，吃好住好很重要，下次有机会再选这里。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,豪华阁大床房,0,酒店已经有年头了，但是胜在管理水平高，非常干净，北方的高星级酒店往往服务不到位，但是这家服务态度很好，也说明香格里拉的管理水平，早餐不错，就是地方小了点
"位置:5.0,设施:3.0,服务:4.0,卫生:5.0",4.3,朋友出游,2017年10月入住,豪华双床房,0,老牌五星级酒店服务什么的都还是比较有水平，各种问题都很好的解决了。唯一不开心的是，最后一天早上吃早饭，面条里面居然吃出一条虫……吓死我们了，顿时心情不好了，餐厅负责人送了一瓶红酒道歉了，不过这样的经历也是久久不能忘记，太扫兴了，餐厅的卫生工作还是很有问题。另外就是住酒店还要收停车费也是不需要吐槽一下！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,豪华阁大床房,,很赞的酒店，看评论显示略旧，我本来挺不放心，入住后觉得很不错，床、卫生间都很赞，对于我而言，这是最主要的，干爽、干净、卫生、舒适。\n早餐品种不多，但完全够了，最重要的是有几道菜还蛮好吃，茶叶蛋很入味，到十点多才结束，适合我这种懒人。\n最赞的是酒店的服务人员！每一个都非常nice，这是我入住酒店，觉得服务人员最赞的一次！令我对大连这个城市印象都特别好。\n办理入住手续和25层的服务人员很漂亮，绿色的裙子品味很赞，印象最深的是一个小姑娘带着金色边框的眼镜，本想求合影发给女朋友学习学习，最终因为脸皮薄还是没好意思，哈哈哈哈，素质胜过很多空乘人员～我们同行有小孩，小姑娘却能全程非常有耐心。\n很赞。\n唯一不满意的是停车场！\n1.B2上楼没电梯，需要爬楼梯到大堂，第一次遇到这种情况，我以为走错路。\n2.停车竟然收费，住宿也只是打五折，一夜二十多元吧～\n3.地下停车场上坡道太窄了，尤其从缴费处第一个转弯，我开大商务车，搞得每次都要特别小心。\n其他都很赞，B1和大堂每晚还有很棒的音乐演唱，很有味道。
"位置:5.0,设施:4.0,服务:3.0,卫生:4.0",4,家庭亲子,2017年10月入住,豪华阁双床房,,这里的早餐算是我住过的五星酒店中比较推荐的，带孩子来这里感觉一般，没有什么特色，就是九十年代的装修风格，东西都很陈旧，酒店的位置还算可以接近青泥洼商圈，我只想强调一点，我带的老人和孩子一起入住的，提前一周多定的豪华阁房间，但是到了酒店实际入住的不仅不在一个楼层，并且都是连通房，之后在爱人的强烈要求下更换了一间，虽然没有更换到我预定的房间，但是不是连通房了至少，父母住的房子跟我们住的不一样，差距挺大的，我在这里不是故意抹黑或是矫情，毕竟我们工薪阶层攒了大半年的票了带家人出来享受，得到的确实低于自己消费的体验，让人很失望！！！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,高级大床房,0,香格里拉大酒店是每次来大连都会必住的地方，无论从地理位置，交通，还有环境上来看都是最佳的选择。十一长假期间，酒店入住的客人比较多，所以办理入住和退房会比较慢，但是总体来说酒店的工作人员做事效率还是很高的。
"位置:5.0,设施:2.0,服务:3.0,卫生:5.0",3.8,家庭亲子,2017年10月入住,豪华双床房,0,选择在香格里拉住就是看中的服务和设施，让我不理解的是为什么我第一天入住所有的浴室用品是欧舒丹的，而第二天就换成了普通别的牌子的产品，跟如家的差不多，还有拖鞋不小心弄湿了我都扔到垃圾桶里了，也不再给我换一双？五星级的服务就是这样？非常不满意，两天花同样的钱待遇不一样！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,高级大床房,0,地理位置优越，房间干净而且隔音效果好。服务周到，期待下次入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,高级大床房,0,非常感谢前台的两位小美女王颖跟宁晓婷，非常热情，以后还会继续选择大连香格里拉酒店
"位置:3.0,设施:2.0,服务:4.0,卫生:4.0",3.3,情侣出游,2018年02月入住,高级双床房,0,房间里的金庫既然有问题开不了但其他的设备没有问题。早饭不错?游泳池也挺好了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,高级大床房,0,酒店服务做的很不错，前台热情，退房也很快，感谢前台服务主管Ivy送的早餐，下次还会来的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年11月入住,高级大床房,0,转机住了一宿，交通很方便，带孩子住的也很舒服，早餐不错，服务人员都很热情礼貌，游泳池和洗澡的地方都不错，下次还会住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年04月入住,高级大床房,0,特别表扬前台蔡文静和杨雅平服务特别好，下次还会来这里的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,高级大床房,0,非常感谢个性化的服务，推荐金环会员，物超所值，香格里拉酒店始终是商旅、旅行首选，早餐和游泳池超级棒！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年05月入住,高级大床房,0,老酒店了，设备旧了点不如旁边几家，但服务还是好的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年01月入住,高级大床房,0,房间大，设施中规中矩
"位置:3.0,设施:4.0,服务:5.0,卫生:4.0",4,商务出差,2019年01月入住,高级大床房,0,房间宽敞，舒适度好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,高级大床房,0,很好。下次来还要定。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年07月入住,豪华大床房,0,酒店位置较好，早餐丰富，有地下停车场。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2018年07月入住,豪华阁大床房,0,早餐好丰盛，房间还可以，卫生间太局促了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,豪华阁大床房,0,好，每次都会住着
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,儿童主题房,,早餐还行吧。条件没有感觉物有所值。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,高级大床房,0,地理位置优越，周边吃东西地方多，酒店服务非常好，房间设施和卫生都不错，名副其实的五星级酒店，下次继续选择！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,高级大床房,0,酒店位置级佳，布置豪华大气，特别是前台小孙，热情周到。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年09月入住,高级大床房,0,好评点：1、酒店位处中心城区，出门去商场很方便。2、商务型酒店，房间装修风格偏旧，但客房卫生情况极佳，让我们很放心，楼层服务员也很热心。\n待改进：1、因为安排的楼层较低，窗外风景一般。2、有地下停车场，但有点绕，礼宾这有停车的半价券。\n3、早餐较为一般。\n4、发了短信说有遗失物品，但自己想不起来有遗失，电话去酒店了解，酒店也没有能解释清楚，估计是将我的手机号记录到其他人的遗失物品上了。
"位置:5.0,设施:5.0,服务:2.0,卫生:5.0",4.3,情侣出游,2017年09月入住,高级大床房,0,房间很大，位置方便，可以延迟退房，这点很好！早餐品种比起南方的香格里拉少很多，而且食品出品比较粗！早餐厅服务意识很弱，我们吃完的空盘子已经摆满了桌子，服务员只顾聊天没人来收盘子！显然专业培训没有做！在大门口准备坐出租车去机场，站了十几分钟门口却不见门童提供服务！后来只能自己用滴滴订车！住过国内外许多五星级酒店，这一家在服务上还不如很多四星级酒店！希望你们的管理人员看到这条评论！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,高级大床房,0,旺季亲子游住客很多，吃饭要早点喽
"位置:5.0,设施:3.0,服务:3.0,卫生:4.0",3.8,家庭亲子,2017年08月入住,豪华双床房,0,酒店装修风格普通，但最不满意的是马桶居然不是智能的，而且很脏。早餐不错！不会再住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年06月入住,高级双床房,0,小孙服务很热情态度特别耐心，相信香格里拉！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年05月入住,儿童主题房,0,服务非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年05月入住,儿童主题房,0,适合带孩子
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,高级大床房,0,趁着小长假，第一次带娃出游选择了大连这个海滨城市。酒店果断选择了香格里拉，大品牌有保障，果然一点都没让我失望，走进酒店大堂熟悉的芬香味道，热情的服务态度都是那么亲切！前台接待员王颖非常热情并细心的为我们办理了入住手续，由于我们需要两间房，她也很贴心的为我们安排在了一起，棒棒哒！客房服务也是非常细心人性化，知道我们带着宝宝入住，饮用水用量大，做完床的时候服务员就给我们多准备了四瓶矿水，第二天更是贴心的准备了宝宝的洗护用品和小拖鞋，感觉很是温馨，给一个大大的赞！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,高级大床房,0,趁着小长假，第一次带娃出游选择了大连这个海滨城市。酒店果断选择了香格里拉，大品牌有保障，果然一点都没让我失望，走进酒店大堂熟悉的芬香味道，热情的服务态度都是那么亲切！前台接待员王颖非常热情并细心的为我们办理了入住手续，由于我们需要两间房，她也很贴心的为我们安排在了一起，棒棒哒！客房服务也是非常细心人性化，知道我们带着宝宝入住，饮用水用量大，做完床的时候服务员就给我们多准备了四瓶矿水，第二天更是贴心的准备了宝宝的洗护用品和小拖鞋，感觉很是温馨，给一个大大的赞！???
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2019年04月入住,高级双床房,0,地段不错，还行
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2019年04月入住,高级双床房,0,酒店设施完善
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年04月入住,儿童主题房,0,不错，挺舒服的。
"位置:5.0,设施:5.0,服务:5.0,卫生:3.0",4.5,家庭亲子,2018年09月入住,豪华大床房,,房间卫生间居然有蟑螂。五星啊
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年04月入住,高级双床房,0,前台员工宁晓婷 跟迟丹彬彬有礼 服务周到 特别好 还会再来
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,豪华大床房,0,一切都非常好！因为之前定错了酒店，想定大连，结果定到长春香格里拉了……谢谢携程给全额退的费用，要不损失就大啦！感谢携程给的入住体验！！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年06月入住,高级双床房,0,地理位置很方便，吃饭方便逛街方便。服务也很不错，宾至如归的感觉，没选错，下次再来还会考虑选择这家的^_^
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,高级大床房,0,老板出差指定酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,高级大床房,0,服务周到，非常满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,高级大床房,0,环境很好，配套设施齐全，下次还会光临
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,豪华大床房,0,服务超级满意，贴心，细心，环境，各方面都很满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,儿童主题房,0,一直想着要来评价一下，才腾出手来。老牌五星酒店，硬件儿设施我就不评论了。必须要说服务真是好。提前给酒店打了电话，说是我带了两个孩子，请帮忙收拾一下房间。酒店的服务人员看到我的备注信息后还特意给我打电话询问孩子是男孩女孩，原来是给孩子准备的洗漱备品和玩具都分性别。细节决定成败，真是有够细心。在入住的两天里，前台、服务生、接线员、客房阿姨、餐厅服务员……都给了我非常体贴优秀的服务，在此一并谢过。我忘记了第二天入住需要重新做房卡，上楼后给前台打电话叫人帮我开门，结果前台的小美女做好了房卡气喘吁吁自己跑上来交给了我，很感动。多了不说了，入住这里，很满意，强烈推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,高级双床房,0,来的那天酒店应该是有开会的，所以房间相对比较紧张，来的时候没有订房间，前台的王颖很热情的接待了我们，帮我比较了网上和前台的价格，很贴心，尽管房间紧张还是帮我们安排了一间位置不错的标间。感谢！！！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年12月入住,高级大床房,0,酒店不错，服务非常好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,豪华大床房,0,环境干净，服务也很好
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,家庭亲子,2018年06月入住,儿童主题房,0,儿童房实际与图片不一样，而且儿童房需要现布置！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,高级大床房,0,感觉非常好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年11月入住,高级大床房,0,值班经理zoe服务热情周到
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,商务出差,2018年11月入住,高级大床房,0,地理位置优越，服务热情
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,高级大床房,0,前台美女很不错，好像叫王颖，介绍的很详细。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,高级双床房,0,老牌五星级酒店，值得再次预订
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,高级大床房,0,前台的毕玉服务态度很亲切，赞
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,高级大床房,0,非常棒的体验！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,高级大床房,0,前台微笑和服务特别好，谢谢刘杨和宁晓婷。以后出差还会再来。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,高级大床房,0,不错不错，住的比较满意。
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2019年01月入住,高级双床房,0,早餐还行，交通方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,高级双床房,0,是网络电视有线也有，加床可以是儿童床也可以成人床
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,整洁周到 服务到位
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,高级双床房,0,条件很好，环境优雅，宜居住的酒店！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级双床房,0,酒店很适合带孩子，儿童泳池不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级双床房,0,环境很好，周边交通便利，服务很贴心
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,儿童主题房,0,非常好的酒店，服务好，酒店设施好，早餐也超棒，下次来大连还会考虑来香格里拉大酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,高级大床房,0,香格里拉大酒店在中山区，隔壁就是富丽华大酒店，对面是新世界大酒店，可以说是高档酒店集中区。离东港比较近，就近看音乐喷泉很方便。附近没什么小吃，离地铁站也有点距离，倒是环城巴士在东港广场下车走几步就是酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,高级大床房,0,优点:早餐出色，中式西式日式都有，现做的兰州牛肉面还行。位于市中心，选择打车或是公共交通都很方便。赠送的玩元素乐园小孩很喜欢。健身房也比较专业。\n\n电视小了点，浴室设施有点老。客房设施在五星级酒店里不算出色。
"位置:5.0,设施:3.0,服务:3.0,卫生:5.0",4,家庭亲子,2018年09月入住,儿童主题房,0,来大连游玩住了五天，第一天城堡酒店，环境房间大小以及干净程度没得说，第二天棒棰岛宾馆八号，结果又潮又有味道，实在受不了，然后就想抓紧定个好的呆两天吧，选择了香格里拉，结果安排房间的时候，不给升级可以理解，但是安排房间，一个8层，一个19层，一直在强调，孩子小，和老人睡，不方便照顾，能不能安排在同一楼层，或者上下楼层，结果服务员看都不看就说没有，而且定的是亲子房间，还非说不是……这态度不应当是一个五星级酒店应当有的态度，一直在让找房间，一直说没有，最后还问我，没有同一楼层的，要不要住……后来身边的那个男服务员看到后，把正在办理入住的客户换个这个女的，很耐心的给我们找了找，找到一个七层的，最后和朋友调换了一下，服务还不错！其他的还可以，就是房间很老，门有些难开，卫生很干净。设施太老，不太像五星酒店。同时水果只是当天有，孩子的洗漱也只是当天有，收的都是亲子房间的费用，但是仅第一天是亲子房间的标准！照片没有拍，实在是太普通太老气了?
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,儿童主题房,0,优点:早餐出色，中式西式日式都有，现做的兰州牛肉面还行。位于市中心，选择打车或是公共交通都很方便。赠送的玩元素乐园小孩很喜欢。健身房也比较专业。\n\n电视小了点，浴室设施有点老。设施在五星级酒店里不算出色。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年04月入住,高级双床房,0,前台只工王颖和经理刘燕妮服务很好，很贴心，会再来入住
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年10月入住,豪华阁双床房,0,酒店服务很热情，达到老牌五星的水准! 早餐种类还可以，味道比较一般，性价比不高。酒店卫浴设施不错，家具地毯比较一般。总体上服务很棒!
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,家庭亲子,2018年07月入住,高级双床房,0,还可以吧，早餐挺丰富，硬件较为陈旧。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年06月入住,高级大床房,,标准老牌酒店，各项设施虽略显陈旧，但绝对够水准。地理位置也很好，中山广场近在咫尺。豪华阁绝对值得推荐，各项服务都完美，还能延迟到四点退房。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年06月入住,高级大床房,0,带孩子去看海，住了两晚。拎行李开门，前台接待热情周到，标准式微笑。四楼可以健身游泳。交通便利，找不到买水果的地方，后来还是叫了饿了吗。不爱拍照，二楼的小点心胖胖虾饺。早餐还有冰淇淋，孩子很开心！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,豪华大床房,0,每次到达大连都要入住香格里拉酒店，各个方面都很满意，安全、舒适，尤其前台服务好，Elaine服务非常专业
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年11月入住,豪华大床房,0,前台的员工王颖特别热情 细心！经理苑麟梦帮忙按照我的要求分房 还帮我加了水果 特别周到热情 给个好评！
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,朋友出游,2017年09月入住,高级双床房,0,位置很不错，周边可以方便得购物，吃东西，离海边也不是很远，走路也就十几分钟时间，酒店社施是一流的，就是大堂免费休息地方太小
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,高级双床房,0,周边环境方便，房间卫生，服务一流，值得推荐。
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,情侣出游,2019年05月入住,公寓客房一室,0,房间能做饭
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,高级双床房,0,前台王颖妹子特别专业，笑脸甜美，下次一定再次住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,高级双床房,0,前台员工王颖。迟丹，金建青的服务很热情，给我们带来了不一样的入住体验，宾至如归，谢谢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,高级双床房,0,前台宁晓婷服务态度很好 下次还来 超赞 ！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,高级大床房,0,吃喝玩乐很方便 位置很好 服务也很好 卫生干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年06月入住,高级大床房,0,冯哲帮我进行办理入住的，态度非常友好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,儿童主题房,0,酒店位置出行方便。早餐也可以。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年09月入住,高级双床房,0,商务出差，酒店实在有些旧了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,高级大床房,0,酒店不错，就是大堂人太多，太吵
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,高级大床房,0,位置好，老牌五星级
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年12月入住,儿童主题房,0,赠送水果，房间不大。。。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年12月入住,高级大床房,0,交通方便，房间舒适
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,家庭亲子,2018年07月入住,高级双床房,0,应该是我住过的香格里拉酒店中最差的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级双床房,0,服务没得说，推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级大床房,0,晚上临时订的房，前台王颖很热情的接待了我们，办理的很快，小朋友也很喜欢。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年08月入住,豪华阁大床房,0,环境很好，给我们免费升级了套房
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,豪华阁大床房,0,不错，每次来大连都住这儿～
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,高级大床房,0,带12岁以下孩子免费加床，很适合带孩子住，还可以准备联通房，很好的服务，这个是别的酒店没有的。各方面都很好???位置在市中心，很方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,高级大床房,0,商务出差。感觉很好，整体质量都不错。每次来大连都选这儿。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年07月入住,高级大床房,0,酒店在大连算是不错的，位置也很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年07月入住,高级大床房,0,同事出差预定的，还续住了，应该不错
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2017年06月入住,高级双床房,0,房间卫生与酒店位置不错，但酒店在我入住的前后两天人太多了，我不知是不是一直是这样，大堂里人来人往，熙熙攘攘人的，五星酒店必备的电子秤房间也没有配置，另要吐槽的是酒店的早餐很一般，品种不多，餐厅服务跟不上，位置太密，坐在中间的人出来取食物很麻烦。如果再来大连我会选择其他的酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年11月入住,高级大床房,0,服务很好，设施也不错!
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,儿童主题房,0,非常优秀的宾馆下次还会选择
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,0,感谢王颖和宁晓婷的安排和服务
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年03月入住,高级大床房,0,sunny服务特好表扬?
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,独自旅行,2018年04月入住,儿童主题房,0,重新装修过，不过还是有一点点老楼的感觉呀，房间还是蛮大的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,高级大床房,0,环境简洁干净，交通方便，居住体验不错
"位置:5.0,设施:1.0,服务:5.0,卫生:5.0",4,商务出差,2019年02月入住,豪华阁大床房,0,装修太一般，早餐一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,高级大床房,0,服务周到，环境好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年02月入住,高级大床房,0,中规中矩，没大毛病
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,豪华大床房,0,前台杨雅平小姐服务热情周到，赞
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,朋友出游,2018年07月入住,豪华双床房,0,和预想的差不多，不算非常好，但也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,高级大床房,0,房间旧了一些\n服务还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,豪华大床房,0,一直没有点评。酒店位置不错，房间很干净，游泳池也很好。餐厅也适合老人和小孩。愉快的出行回忆。不愧是香格里拉！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,豪华双床房,0,早餐就在酒店大堂，自助餐，还不错，小朋友挺喜欢的，酒店位置算是中心区，距离玩的地方老虎滩还算近，买东西吃东西也比较方便！
"位置:4.0,设施:3.0,服务:4.0,卫生:3.0",3.5,商务出差,2019年02月入住,高级大床房,0,房间马桶一直没热水 浴袍也不主动换  这次住一周 感觉非常不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,,大连香格里拉酒店超出了预期。从服务到早餐都是棒棒哒。进了酒店，礼宾部的张旭非常热情地帮助我们提行李，好帅哦。值得一提的是，酒店还有淘气堡、健身房和游泳馆。设施一流，让全家人可以尽享五星酒店舒适和便利。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,0,超级超级棒的五星酒店！地点也很方便，距离时代广场很近。附近有很多好吃的。酒店早餐特别的丰富，设施一流。二楼淘气堡、四楼泳游馆和健身房超级棒。这是我住的最好的香格里拉了。以后来大连，就住在这里了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级双床房,0,超级超级好，完全超出了预期。性价比也很好。礼宾部的张旭又帅又热情。房间很大，很舒适。尤其二楼的淘气堡、四楼健身房和游泳馆超级棒。儿子说，下次来大连一定还住在香格里拉酒店。这是我住的最好的香格里拉酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年09月入住,高级双床房,0,香格里拉大酒店在中山区，隔壁就是富丽华大酒店，对面是新世界大酒店，可以说是高档酒店集中区。离东港比较近，就近看音乐喷泉很方便。附近没什么小吃，离地铁站也有点距离，倒是环城巴士在东港广场下车走几步就是酒店。酒店的服务总体还行，就是酒店的香味实在不太适应。设施比较齐全，小孩子最喜欢的就是游泳池了，可以行程安排太紧，没多少时间泡游泳池。
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2017年08月入住,高级双床房,0,酒店周围环境很好，去哪都方便。\n房间一般，床太软睡不惯，后来送来的荞麦枕不错。洗手间不大，但安排合理，洗澡水超棒！\n早餐非常好，时间长，种类多，口味也好，就是冲着早餐定的香格里拉。早餐面當的拉面都是现拉的，一米以下的儿童也是免费的。\n如果能提供儿童护栏就太好了。
